x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0.493670702,0.570310473,-0.610486865,0.999973476,0.509746015,0.522815645,-0.564607501,0.999958992,0.521337628,0.523993909,-0.564397216,0.999959946,0.532446027,0.525564313,-0.564314008,0.99994725,0.467043102,0.522951663,-0.619126678,0.999971867,0.449828386,0.524025679,-0.618869185,0.999975145,0.431881338,0.526066899,-0.619085193,0.999969959,0.531878531,0.547727823,-0.306971371,0.999958038,0.393945396,0.550089777,-0.457309544,0.999987364,0.510115385,0.627354562,-0.514541507,0.999965429,0.461673498,0.628259718,-0.588907719,0.999989271,0.552906513,0.798971593,-0.0570301,0.998846292,0.272045523,0.79442668,-0.449251235,0.999754608,0.555964589,1.084848881,0.237475231,0.091144383,0.097587109,1.030605912,-0.517415822,0.624529898,0.647557378,1.257601023,0.252719909,0.147879437,0.116586886,1.39942503,-0.720007777,0.316188067,0.690680623,1.320242047,0.239673585,0.202091023,0.093306266,1.491541028,-0.783829331,0.384892285,0.692624152,1.333193421,0.171635747,0.24983494,0.148321837,1.496160507,-0.817436218,0.447339207,0.663675547,1.314699769,0.214553475,0.239877492,0.162734345,1.461525679,-0.741778135,0.431107581,0.473369449,1.418059707,0.106379472,0.003244705,0.275563806,1.434248567,-0.103587411,0.002467932,0.464954913,1.907328248,0.157544822,0.001022296,0.292152822,1.95985961,-0.075596392,0.002221917,0.46127829,2.360398769,0.558119059,0.00016342,0.276903033,2.390807629,0.169414356,0.00010546,0.44842869,2.438405514,0.570928335,0.000108532,0.246883705,2.466170788,0.175928041,0.000125886,0.509641767,2.497841358,0.245564386,0.001804263,0.372294813,2.520050526,-0.26513809,0.000528944
0.498100698,0.553417146,-0.621052921,0.999967098,0.513712227,0.506888688,-0.580378175,0.99994421,0.523470998,0.508143365,-0.580222726,0.999946058,0.534298897,0.510363638,-0.58028245,0.999927819,0.472442955,0.506998122,-0.610660195,0.999962151,0.455700457,0.507564604,-0.610394001,0.999967575,0.438787162,0.508810639,-0.610616863,0.999962032,0.546576381,0.53510201,-0.325693637,0.999931514,0.400977194,0.532179654,-0.413912058,0.999983907,0.514306009,0.613115728,-0.524962664,0.999958813,0.466183722,0.614554107,-0.587735116,0.999987245,0.608735561,0.799968123,-0.142970711,0.998788893,0.275541306,0.78776741,-0.359015971,0.99976033,0.637485087,1.120128751,-0.048269592,0.089129746,0.130154982,1.030833483,-0.383548468,0.627175212,0.678764939,1.370252967,-0.235665724,0.13574408,0.136841983,1.389796853,-0.609817207,0.301384687,0.712923646,1.449173331,-0.292311728,0.185672462,0.117502511,1.482724547,-0.67537874,0.360320568,0.697994351,1.460184813,-0.350762278,0.230637237,0.169583231,1.488965511,-0.715762258,0.421572715,0.672909617,1.431438327,-0.273504704,0.222003311,0.182364032,1.454136729,-0.63262856,0.407780647,0.524342179,1.423351049,0.026769647,0.003486416,0.303785473,1.434559464,-0.023870004,0.003087049,0.51772511,1.91121459,0.103020713,0.001258043,0.323434383,1.954568624,0.037734635,0.002178719,0.531190574,2.362205029,0.577428997,0.000228027,0.33847782,2.382647276,0.369951904,0.000105758,0.531452954,2.440867662,0.600842714,0.000171973,0.328054547,2.45451045,0.392349899,0.000133947,0.525972426,2.502321482,0.248312518,0.001700812,0.386101246,2.518763781,-0.038673993,0.000503394
0.502134264,0.529049933,-1.01097858,0.999968112,0.515924633,0.482325435,-0.956238091,0.999943793,0.525225937,0.482993186,-0.956336379,0.999946415,0.539292693,0.483936012,-0.956522465,0.999927878,0.476393878,0.482124418,-0.961930931,0.999960184,0.46042496,0.483316749,-0.96138525,0.999966085,0.444502652,0.484965026,-0.961665988,0.99995923,0.560652673,0.505632997,-0.584696233,0.99993062,0.40751189,0.513825059,-0.576561809,0.999981821,0.515341163,0.586056411,-0.871088326,0.999961019,0.472129047,0.58853972,-0.874219239,0.999986827,0.675660312,0.774373233,-0.321881115,0.998883486,0.309111416,0.784018934,-0.423957348,0.999756992,0.746854544,1.006987214,-0.270275474,0.102822505,0.212891385,1.035721898,-0.381457239,0.618406296,0.782938838,1.367729545,-0.672763884,0.125850156,0.224234745,1.374739408,-0.659313798,0.280347556,0.811244309,1.459612012,-0.787282109,0.170725584,0.207564518,1.464020371,-0.854777157,0.331230849,0.769282401,1.468320012,-0.857291579,0.214455947,0.249103948,1.472494602,-0.955159187,0.390868872,0.752171576,1.431010127,-0.720441222,0.206190467,0.258732617,1.436240315,-0.758236527,0.378362328,0.62221849,1.402178407,-0.042643733,0.003207449,0.387025028,1.416009068,0.046807665,0.002852834,0.619898081,1.897885203,0.107160293,0.001169368,0.397611171,1.926282406,0.29191491,0.001970879,0.631912827,2.339753866,0.75513041,0.00021376,0.42099461,2.357619286,0.901618004,9.61E-05,0.639651418,2.418218851,0.79567349,0.000161648,0.420197904,2.432377338,0.948829293,0.00012356,0.595377862,2.484126568,0.292167783,0.001537787,0.460339487,2.499520063,0.399742782,0.000457979
0.495891422,0.553752482,-0.789898276,0.999961376,0.513558745,0.50737077,-0.740921855,0.999927282,0.524960995,0.506866515,-0.740863919,0.999933064,0.539011657,0.506588161,-0.740923941,0.999909103,0.47665152,0.510987043,-0.809287906,0.99994272,0.462502807,0.512999773,-0.809296131,0.999952435,0.447925866,0.515770257,-0.809229851,0.999942005,0.562093258,0.526389718,-0.444178492,0.999908745,0.425205469,0.539894104,-0.391299993,0.999970019,0.514568448,0.601100922,-0.677813709,0.999955356,0.473574072,0.604851961,-0.845879376,0.999981225,0.674021661,0.791852236,-0.24912703,0.998920679,0.33241865,0.8030352,-0.262522399,0.999744236,0.741259933,1.106448531,-0.268396795,0.117639221,0.23205018,1.097866893,-0.256051719,0.611715257,0.784799159,1.351536632,-0.595241129,0.121731833,0.226117209,1.376837611,-0.631226599,0.26568082,0.817012906,1.425501227,-0.68911624,0.162691444,0.201673344,1.466407061,-0.741426587,0.309638083,0.787129939,1.433263659,-0.744814038,0.207832798,0.244447351,1.474664927,-0.818934619,0.36999616,0.768264592,1.407544971,-0.6351372,0.199638069,0.25761342,1.439077735,-0.681268156,0.359415114,0.615131199,1.417757511,-0.049578279,0.003086533,0.394119799,1.421107769,0.053186834,0.002816858,0.607353866,1.906677961,0.036714531,0.001191377,0.393624723,1.928269267,0.147198051,0.001815788,0.616122544,2.340199947,0.556650043,0.000219363,0.414675713,2.360923052,0.545289159,8.94E-05,0.623749137,2.422996998,0.585282922,0.000169257,0.414958775,2.433359385,0.570246339,0.00012191,0.582702816,2.487217188,0.140935615,0.001400276,0.449022919,2.498570204,0.092880934,0.000422052
0.49620533,0.572155833,-0.755746424,0.999936759,0.513744473,0.527783096,-0.713893771,0.999886751,0.525448382,0.52713573,-0.714032829,0.999886155,0.538670719,0.527333856,-0.71408242,0.999858081,0.478527963,0.532010674,-0.735290051,0.999905407,0.46474117,0.534289718,-0.73504144,0.999914467,0.449752241,0.537447512,-0.735199571,0.999910176,0.561757922,0.550941348,-0.416652858,0.999845386,0.43815285,0.561531663,-0.363862962,0.999947011,0.515965164,0.617326081,-0.643902957,0.999940932,0.475217581,0.618263781,-0.767432988,0.999970973,0.675053537,0.800980747,-0.224033147,0.998788238,0.345571995,0.814136922,-0.197876021,0.999695301,0.755740941,1.134926558,-0.381649166,0.121333599,0.251631558,1.125635147,-0.204147935,0.608617723,0.748184621,1.237436891,-0.851865411,0.117973492,0.277323037,1.378129125,-0.638866544,0.254563093,0.788098335,1.271230459,-0.979109943,0.155605823,0.265386969,1.467067838,-0.746493101,0.292477906,0.751938105,1.24261415,-0.984984756,0.200815931,0.306308806,1.472783804,-0.814841866,0.354102254,0.761676848,1.232959747,-0.875449836,0.192577362,0.316578358,1.437809587,-0.680769086,0.344899416,0.617583811,1.418079376,-0.069602706,0.002858885,0.397791445,1.422158122,0.073474929,0.002636767,0.624284506,1.907590389,-0.040466927,0.001157179,0.410315365,1.925261617,0.112986468,0.001672085,0.64341408,2.344613075,0.436728418,0.000208339,0.444053471,2.356633425,0.472187668,8.20E-05,0.653163254,2.420937777,0.457188278,0.000160723,0.445788294,2.423232555,0.494342089,0.000116377,0.605648756,2.488227129,-0.018912483,0.00126703,0.478636652,2.495049477,0.04071166,0.000389111
0.498605728,0.571824968,-0.763145685,0.999937475,0.514164388,0.52905494,-0.712030768,0.999890208,0.526904285,0.529026151,-0.712190211,0.99988842,0.540419459,0.529612899,-0.712072551,0.99986279,0.479839265,0.532138646,-0.717272639,0.999907315,0.467379987,0.534216046,-0.716864407,0.999914706,0.454964399,0.536838293,-0.717133999,0.999911547,0.567816615,0.555042624,-0.396752685,0.999851525,0.451345384,0.562458694,-0.356058598,0.999946833,0.516703427,0.617389739,-0.642175257,0.999942958,0.475393116,0.618266106,-0.694509089,0.999970615,0.688464165,0.801209569,-0.203233168,0.998821139,0.361203134,0.815492988,-0.163306102,0.999607265,0.771449387,1.089509726,-0.517531753,0.17990537,0.274555117,1.133794427,-0.278299153,0.593775451,0.650631189,1.070268035,-1.0926373,0.176548764,0.343623668,1.338390827,-0.858714461,0.248163,0.583937705,1.071802139,-1.237522602,0.203951612,0.349118888,1.422941804,-0.994264901,0.282203823,0.577711046,1.024403691,-1.180262923,0.253367573,0.38634634,1.391097665,-1.034896851,0.346511215,0.593682885,1.015293956,-1.08870542,0.237810403,0.389164388,1.358999014,-0.893605709,0.335624546,0.630042434,1.41027081,-0.070265405,0.002692636,0.41105333,1.419711709,0.074233882,0.002478741,0.638004005,1.901352048,-0.147585884,0.001210278,0.423899412,1.908528924,-0.00230263,0.001548743,0.657114625,2.343223572,0.234133095,0.000197336,0.456866831,2.344790936,0.213595077,7.53E-05,0.666643262,2.413153887,0.244029254,0.000152114,0.459193558,2.41125536,0.220812485,0.000109912,0.619083285,2.48561573,-0.261529654,0.001152499,0.491137832,2.477805376,-0.2916345,0.000364187
0.505658448,0.571530998,-0.750559926,0.9999367,0.523160458,0.529286623,-0.698455632,0.999890804,0.535956442,0.529530108,-0.698574424,0.99988848,0.548012853,0.530337512,-0.69844234,0.999865115,0.492107242,0.532093108,-0.704935551,0.999906421,0.480024725,0.534326375,-0.704514861,0.99991262,0.469323307,0.536877871,-0.704794824,0.999910235,0.57590425,0.556148231,-0.394087076,0.999856055,0.463272393,0.565022707,-0.350725472,0.999945104,0.527527809,0.616304755,-0.630883276,0.99994415,0.486511618,0.617375195,-0.67802453,0.999969363,0.699616432,0.795343757,-0.186618507,0.998875737,0.372498214,0.816264153,-0.174331218,0.999519765,0.791399121,1.06786859,-0.487852991,0.234294593,0.303796411,1.146158695,-0.33058852,0.570276797,0.640083492,1.050113201,-1.051009774,0.229816988,0.381024212,1.307845473,-0.961387932,0.238767028,0.561630428,1.043753266,-1.197928309,0.246135637,0.390239656,1.383432508,-1.101447701,0.270739347,0.552520514,1.000638247,-1.135012627,0.299170882,0.422415972,1.341586947,-1.137108088,0.336275905,0.567455828,0.993008554,-1.044759154,0.277637631,0.4234806,1.312759519,-0.995134234,0.324110448,0.645439804,1.391226649,-0.05779136,0.002536459,0.423374414,1.405488729,0.062131524,0.002319873,0.646240652,1.885294437,-0.148251146,0.001174609,0.429462254,1.890800476,-0.038771607,0.001412745,0.664555311,2.331603289,0.215580136,0.000182265,0.458352655,2.332912445,0.160474658,6.84E-05,0.674684167,2.397411585,0.224445626,0.000141046,0.459010839,2.3998878,0.165557116,0.000100588,0.625089169,2.474461555,-0.275329411,0.001044992,0.496312439,2.465067148,-0.350028187,0.000334464
0.514302075,0.572334945,-0.684954762,0.999930501,0.532931089,0.532494485,-0.64456141,0.999876082,0.545435011,0.532811165,-0.644494772,0.999877632,0.557318985,0.533781826,-0.644660413,0.999853492,0.504632831,0.534886539,-0.635099471,0.999892116,0.494269431,0.537326872,-0.634426832,0.999901891,0.484859139,0.540194869,-0.63470155,0.999898851,0.587653637,0.562087297,-0.382910132,0.999841928,0.480926275,0.570537984,-0.325175852,0.999931455,0.538507938,0.61643219,-0.585769892,0.999935091,0.500311553,0.617478251,-0.579792738,0.999960244,0.707846284,0.796163738,-0.199746937,0.998862028,0.393761367,0.818050563,-0.217600197,0.999490142,0.794453979,1.102024555,-0.290438235,0.229626015,0.317750275,1.139030337,-0.205599979,0.538532317,0.770620167,1.291789532,-1.008889437,0.208889395,0.33427909,1.323837399,-0.540512681,0.220063776,0.781389117,1.364021778,-1.163527608,0.224261314,0.321507066,1.399801731,-0.644359052,0.250175565,0.742071509,1.36694324,-0.81572485,0.274250954,0.357108414,1.379985571,-0.706881642,0.313638121,0.732880473,1.336504817,-0.829291642,0.254661649,0.36547339,1.349229813,-0.581633329,0.301840752,0.650308311,1.385814071,-0.04380811,0.002346953,0.437221229,1.389563322,0.048027717,0.002151678,0.644974828,1.877947092,-0.138100952,0.001106911,0.433803141,1.879050493,-0.026367202,0.001286966,0.655060947,2.326723576,0.196184024,0.000170859,0.448367834,2.326740742,0.137816921,6.24E-05,0.664325476,2.395664454,0.205947757,0.000133295,0.447430044,2.39622426,0.137920052,9.23E-05,0.6143291,2.46428895,-0.248157173,0.000948455,0.481742203,2.458341837,-0.337958962,0.000304852
0.535225928,0.5729599,-0.480346024,0.999933958,0.553751051,0.535839498,-0.432876915,0.999881566,0.565582871,0.536986709,-0.432751417,0.999881864,0.576073468,0.539311647,-0.432583958,0.999860942,0.527205467,0.537158072,-0.422164202,0.999897122,0.516428828,0.539490998,-0.421614021,0.999905884,0.506869853,0.542393863,-0.421696246,0.999904633,0.604281366,0.569671333,-0.16809383,0.999846339,0.500061631,0.573976576,-0.110618114,0.999932647,0.559237063,0.617154241,-0.390293479,0.999932647,0.522866845,0.617981732,-0.374580055,0.999957144,0.706040442,0.797002435,-0.049887065,0.9988482,0.406936973,0.81833154,-0.054775782,0.999494612,0.794739127,1.029628515,-0.268549055,0.238099843,0.297492683,1.130422354,-0.333572388,0.574025452,0.795958281,1.211069107,-0.875086486,0.231660768,0.385708392,0.864688933,-0.978464425,0.296439201,0.809521317,1.239073038,-0.999098659,0.256061465,0.382860839,0.781538785,-1.114877582,0.322768211,0.77957046,1.206296802,-0.695417523,0.312049001,0.398705453,0.7562114,-1.059474468,0.380482793,0.765869975,1.204067826,-0.809823692,0.293894768,0.40418011,0.789594233,-0.980349839,0.369618118,0.652655959,1.373946309,-0.038959902,0.002146107,0.437207699,1.373235822,0.043282352,0.001982293,0.646417439,1.87108779,-0.166481376,0.001030557,0.445111662,1.86828649,-0.049896695,0.001176802,0.65546304,2.323945761,0.137320802,0.000155799,0.460459322,2.317373991,0.076418892,5.63E-05,0.662929595,2.38920331,0.140932396,0.00012127,0.457026392,2.376832247,0.077450067,8.33E-05,0.623877525,2.448624134,-0.295534313,0.000854971,0.487014472,2.450298548,-0.391448945,0.000275123
0.545254588,0.570202589,-0.36739403,0.999921441,0.564851165,0.536597431,-0.315733552,0.999859512,0.575140476,0.537858188,-0.315739095,0.999855638,0.584984899,0.540274858,-0.31575489,0.99984473,0.538379252,0.538254142,-0.307799995,0.999878645,0.527942717,0.540731311,-0.307444304,0.999887347,0.518085122,0.543790936,-0.307715356,0.999894381,0.608022749,0.571204484,-0.05918166,0.999802411,0.513752818,0.576188147,-0.013670497,0.999907553,0.567096949,0.609005332,-0.28305006,0.999900401,0.530223787,0.612703681,-0.270465732,0.999930024,0.701407492,0.796309471,0.015858155,0.998676419,0.424180359,0.809403658,0.003393812,0.999468148,0.783445835,1.00338757,-0.234102517,0.243810594,0.323811769,1.031370759,-0.417459309,0.611290991,0.810092926,1.124664307,-0.613590896,0.237676919,0.430020809,0.770107508,-1.021299601,0.364753664,0.833248734,1.134779215,-0.707900107,0.264573097,0.437906682,0.695165217,-1.152997255,0.38581416,0.803321838,1.108946323,-0.645832598,0.3239066,0.445967048,0.679291546,-1.087658286,0.438343227,0.791049719,1.074840665,-0.617771387,0.306758225,0.450691521,0.708425641,-1.016924739,0.428108156,0.656045735,1.344091773,-0.041628178,0.002086081,0.444395959,1.342291117,0.045373362,0.002014559,0.653072178,1.826834202,-0.204221457,0.001094048,0.456005186,1.825937629,-0.032812782,0.001186294,0.66119504,2.281415701,0.038807958,0.00015374,0.466906935,2.275393724,0.15553692,5.26E-05,0.665864408,2.343226433,0.036689393,0.000116281,0.460471004,2.329571962,0.161691219,7.75E-05,0.639977634,2.399497986,-0.390877098,0.000775577,0.498896897,2.408483267,-0.302947313,0.000252687
0.542174459,0.571453512,-0.439932019,0.999916792,0.560422719,0.538099229,-0.393388033,0.999843538,0.57074964,0.538808227,-0.393282294,0.999836981,0.580624819,0.54060334,-0.393273801,0.999830544,0.532824874,0.541952789,-0.387104213,0.999865711,0.522335231,0.5446136,-0.386758596,0.999876559,0.51253897,0.547548413,-0.386978149,0.999887884,0.601211786,0.570208609,-0.137627468,0.999765277,0.509649932,0.577016532,-0.098984435,0.999892056,0.562927961,0.609211087,-0.353677601,0.999881327,0.525539875,0.613998055,-0.342604876,0.999912024,0.693908334,0.79621011,-0.021670826,0.998599291,0.417557299,0.802913368,-0.091127828,0.999479711,0.771522164,1.013267756,-0.115245186,0.246565506,0.321115553,1.016704798,-0.495982081,0.642262638,0.808646977,1.209378123,-0.32984513,0.233549207,0.422811031,0.769162595,-1.073890924,0.426216125,0.838254333,1.254668713,-0.389305115,0.263530135,0.433062315,0.691255391,-1.204328775,0.442808062,0.813304424,1.243712306,-0.41254735,0.32690227,0.442329943,0.677464724,-1.154897571,0.490809351,0.794787467,1.227697372,-0.356777549,0.312049121,0.447006941,0.707221806,-1.075288177,0.481081933,0.643495858,1.337573767,-0.037904389,0.001944463,0.431873709,1.336036801,0.041505821,0.001926556,0.639507532,1.813796163,-0.159955651,0.001011269,0.444452226,1.808654308,-0.028773502,0.001087586,0.649433732,2.255634785,0.146684378,0.000142437,0.451664031,2.247875214,0.178463638,4.78E-05,0.652630448,2.314287901,0.151056319,0.000107094,0.444331884,2.303833485,0.188474834,7.05E-05,0.635278285,2.373783827,-0.268301129,0.000699986,0.498478234,2.374197483,-0.275744736,0.00022932
0.545547605,0.573472857,-0.362634003,0.999904096,0.562878191,0.545831919,-0.311183155,0.99981463,0.572259068,0.547299385,-0.311159223,0.999806523,0.581171155,0.549563348,-0.311175883,0.999808371,0.534697354,0.549111903,-0.312822044,0.999840438,0.524465621,0.552082002,-0.312671721,0.999855578,0.515218854,0.555186927,-0.313030303,0.999874055,0.597580254,0.578311205,-0.058587603,0.999719739,0.508514106,0.583200634,-0.059745453,0.999869645,0.565019011,0.610536277,-0.278674155,0.999847293,0.528741002,0.616588652,-0.279365122,0.999881029,0.689803302,0.798968017,0.044690102,0.998624861,0.420912981,0.802715182,-0.063420437,0.99949801,0.766693234,1.008427382,-0.065177262,0.261725217,0.319579899,0.99730128,-0.490126461,0.674720645,0.805773377,1.182525039,-0.353139579,0.239095539,0.423066378,0.73475343,-1.019507051,0.481578141,0.834546745,1.213044882,-0.4198412,0.268306702,0.436996311,0.66216445,-1.142331481,0.492726147,0.80702734,1.124487996,-0.441986471,0.334387779,0.444288254,0.649125099,-1.09209621,0.536575258,0.793742239,1.092958331,-0.380902916,0.320418358,0.447146982,0.675006509,-1.019723177,0.527415752,0.638497353,1.320776224,-0.035433676,0.002095885,0.431651264,1.320426702,0.038164359,0.002280504,0.63290298,1.781475663,-0.146219999,0.001037559,0.441492081,1.777503133,-0.080210038,0.001095706,0.642270267,2.217909098,0.125920564,0.000137779,0.448290408,2.210702181,0.041448157,4.51E-05,0.64570725,2.276014805,0.128904998,0.00010207,0.441376209,2.263635159,0.043227479,6.59E-05,0.62687546,2.331989288,-0.266202062,0.000636673,0.489287466,2.333943844,-0.392973363,0.000212217
0.544704199,0.576779008,-0.301159084,0.999893129,0.560713112,0.551274419,-0.2531901,0.999796331,0.570319057,0.552773297,-0.253203243,0.999791622,0.579428673,0.555037498,-0.253121436,0.999795735,0.532178283,0.555169404,-0.258883655,0.999816358,0.521499276,0.558229089,-0.258738339,0.999834001,0.511887014,0.561263084,-0.259145617,0.99985671,0.596229911,0.583073556,-0.011896865,0.999697685,0.505146027,0.587581277,-0.031114373,0.999846756,0.563486695,0.612423122,-0.219034597,0.999816895,0.526680171,0.619501531,-0.225210711,0.999846756,0.683435917,0.801249623,0.098357074,0.998635471,0.417552233,0.802666485,-0.038922168,0.999483228,0.745037496,1.002284646,-0.158047184,0.281131923,0.329028904,0.991810262,-0.484374344,0.703419447,0.799109161,0.969250441,-0.671773732,0.298129916,0.425887883,0.730824411,-0.992801964,0.532451689,0.826476932,0.954304993,-0.761595726,0.323243588,0.435624689,0.656794667,-1.105047941,0.541079283,0.806942165,0.920116127,-0.745361865,0.386215419,0.443122715,0.647999883,-1.062088132,0.580806434,0.79227078,0.918398917,-0.689086258,0.371817112,0.447274864,0.675748408,-0.990118146,0.572133362,0.634830177,1.31710887,-0.027511235,0.002347654,0.430290312,1.315994263,0.029994369,0.002703531,0.629676878,1.767933369,-0.141188025,0.001078236,0.441390663,1.767651677,-0.10283573,0.0011487,0.637714505,2.193028927,0.099123642,0.000134175,0.451676697,2.191268682,-0.029731173,4.30E-05,0.641042292,2.249132633,0.100710407,9.96E-05,0.445108026,2.242473364,-0.032495402,6.26E-05,0.621349096,2.303721189,-0.26703909,0.000584728,0.488433987,2.312085152,-0.445185572,0.000201017
0.543346226,0.576737046,-0.339439988,0.999872327,0.559265137,0.552727163,-0.292905599,0.999749422,0.569632888,0.554265797,-0.292907536,0.999743044,0.578708649,0.556528091,-0.292986751,0.999757349,0.530636251,0.556302607,-0.297259152,0.999775231,0.520448983,0.559318364,-0.297181726,0.999800861,0.511394083,0.562347233,-0.297559291,0.999832511,0.588844776,0.584291458,-0.053291641,0.999634862,0.502640009,0.589382231,-0.066761337,0.999812901,0.561847568,0.612454951,-0.257436067,0.999771893,0.525411665,0.61937052,-0.261559844,0.999803126,0.682463765,0.795299411,0.068985522,0.998659015,0.415000439,0.799760878,-0.076096356,0.999492884,0.744888842,0.986304998,0.00114178,0.292933136,0.333288372,0.983033895,-0.483546406,0.72863394,0.804485619,1.049024105,-0.258585125,0.300526977,0.431542337,0.721293449,-0.981885552,0.577199459,0.836138129,1.075752974,-0.315415204,0.326201946,0.44374308,0.64542985,-1.100513697,0.581682861,0.818455696,1.072679162,-0.34997943,0.393072277,0.448767364,0.637836754,-1.055259466,0.61811322,0.799932241,1.084792495,-0.289968967,0.379361838,0.452223122,0.664236486,-0.98257798,0.609547973,0.632938981,1.308001995,-0.021420948,0.002381339,0.428575605,1.309321046,0.023605075,0.002817678,0.623813689,1.758280516,-0.135527164,0.001073212,0.437680244,1.757558584,-0.115597501,0.001126165,0.622509599,2.188082457,0.120002851,0.000131904,0.449493974,2.185241461,-0.030143082,4.10E-05,0.62507695,2.245359182,0.123280883,9.66E-05,0.441488504,2.237945557,-0.031955279,5.88E-05,0.604796708,2.298443556,-0.249315545,0.00053569,0.480629295,2.305220604,-0.454022229,0.000188395
0.543934166,0.578996599,-0.303614259,0.999858797,0.558574021,0.556879044,-0.254508674,0.999733329,0.568420708,0.55812794,-0.254519671,0.999726415,0.575649977,0.559954822,-0.254432976,0.999744773,0.53006953,0.560737669,-0.266048163,0.999754667,0.520594835,0.563722551,-0.266001195,0.999779522,0.512193322,0.566662729,-0.266423434,0.999818146,0.579918802,0.586613476,-0.006542827,0.999615073,0.501715302,0.594573915,-0.050173681,0.999798834,0.561084628,0.613945246,-0.216536164,0.999741733,0.527381778,0.621423542,-0.230129927,0.999772131,0.676308513,0.795241535,0.13259095,0.998582184,0.412197173,0.800213456,-0.063610032,0.999428511,0.738587677,0.98395443,-0.163581997,0.324120402,0.333076298,0.984494865,-0.477238983,0.752181888,0.789893746,0.882052839,-0.661967158,0.358777136,0.433490217,0.725731492,-0.935096622,0.618336856,0.804821193,0.827040732,-0.745470226,0.378026068,0.446039021,0.650504112,-1.031786442,0.620409846,0.816464067,0.803269804,-0.6976372,0.440321505,0.450999647,0.644179344,-0.95897311,0.653499305,0.772731125,0.827745974,-0.665089905,0.425646752,0.454420626,0.671218216,-0.918613613,0.644992769,0.632461309,1.31238687,-0.00489924,0.002547266,0.427382469,1.313310027,0.007350673,0.003027275,0.620539546,1.764680743,-0.130649492,0.001082252,0.435823292,1.761158228,-0.134702966,0.001121832,0.617400885,2.183481693,0.116994545,0.000124713,0.446716458,2.181657553,-0.055986948,3.87E-05,0.61985749,2.2393291,0.119709894,9.13E-05,0.438590944,2.235173225,-0.058897067,5.54E-05,0.599085748,2.293717861,-0.247520372,0.000492827,0.478478193,2.301934719,-0.474886835,0.000180614
0.545337498,0.578862607,-0.33216396,0.999828279,0.560047984,0.555989504,-0.284410626,0.999671102,0.569277167,0.557311296,-0.284420311,0.999667406,0.576680243,0.559281647,-0.28432253,0.999685884,0.532216489,0.559627473,-0.291088372,0.99970293,0.522746861,0.562583208,-0.29096055,0.999739468,0.514323354,0.565576315,-0.291373312,0.999788404,0.581473887,0.585696578,-0.035054229,0.999524653,0.503924489,0.593295693,-0.053663187,0.999766886,0.56304872,0.613106728,-0.246264145,0.999680817,0.528172553,0.620864332,-0.252326548,0.999726832,0.675692141,0.795405507,0.087221906,0.998407066,0.411067963,0.800138474,-0.060281463,0.999425352,0.735498309,0.981352448,-0.213139698,0.338715762,0.329345554,0.988385737,-0.473170429,0.77444154,0.764719427,0.964855611,-0.674076438,0.383090019,0.435500771,0.738431692,-0.934607327,0.655441642,0.771263003,0.942904055,-0.757498384,0.397804707,0.450067103,0.663386703,-1.032773376,0.655594409,0.766106308,0.909158885,-0.724317908,0.458775342,0.456052959,0.652777255,-0.97081691,0.685592651,0.743774951,0.921736002,-0.681621194,0.44457075,0.458420753,0.680632174,-0.920324802,0.677523017,0.63110137,1.310871601,-0.005099533,0.002650495,0.42680636,1.310836673,0.007705919,0.0033377,0.620754957,1.757381558,-0.126037091,0.001092847,0.441276878,1.757552385,-0.108658805,0.001154464,0.620206773,2.172798157,0.132618755,0.000126613,0.450474203,2.173156977,0.003392444,3.80E-05,0.623173833,2.227977991,0.135387495,9.25E-05,0.443492025,2.224891901,0.003891328,5.49E-05,0.602717638,2.285559893,-0.236254603,0.000454611,0.480081409,2.295257807,-0.419320643,0.000173949
