y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y23,y24
0.519954443,0.495738894,0.495520025,0.495911509,0.499589026,0.501631379,0.503947914,0.508845568,0.518748641,0.541701913,0.544919789,0.593664348,0.758167148,0.780978084
0.51842916,0.494734943,0.494566113,0.494970232,0.498177618,0.500112057,0.502331376,0.508004487,0.517888844,0.540791452,0.543448806,0.59148252,0.757015109,0.771613419
0.519588053,0.495813906,0.495629311,0.495982796,0.498965442,0.500739753,0.502835751,0.508450329,0.518085539,0.541317999,0.544027209,0.591778874,0.759606004,0.771666884
0.5200845,0.4963153,0.496096432,0.496392787,0.499444336,0.501155019,0.503179789,0.508252919,0.518169999,0.541449606,0.544154048,0.591889679,0.761384904,0.768354297
0.51485759,0.492875963,0.492899418,0.493407577,0.494446367,0.495798022,0.497594833,0.506941974,0.5143677,0.538598061,0.540340543,0.590573013,0.757681608,0.763819814
0.514038801,0.492283821,0.492438257,0.493021429,0.493295431,0.494488627,0.496080965,0.506418526,0.512241364,0.537632883,0.539064288,0.589302242,0.757061779,0.762351513
0.514760375,0.492694616,0.492879242,0.493463576,0.49357003,0.494743407,0.496371269,0.506575704,0.512683094,0.538082719,0.539495051,0.58889389,0.768312573,0.761825442
0.515378594,0.493064225,0.493043244,0.493605763,0.493973881,0.495007128,0.496463925,0.506688654,0.512595654,0.538437009,0.539627194,0.587806046,0.768880606,0.758745611
0.516485333,0.494995266,0.494965255,0.495402336,0.4958902,0.496950775,0.498417556,0.507456839,0.513983548,0.539130747,0.539966524,0.588416219,0.77092433,0.759805679
0.519224584,0.497415304,0.497324318,0.497682273,0.498690844,0.499857575,0.50131613,0.508881927,0.516873956,0.5411762,0.542015851,0.589707971,0.777415395,0.760286689
0.52533865,0.502114892,0.501879394,0.502111852,0.504493177,0.505907297,0.507702708,0.512377739,0.522690892,0.545957267,0.548071861,0.594295382,0.776373267,0.760683
0.531101942,0.507907212,0.507281959,0.507165134,0.511409342,0.512978256,0.51484859,0.516925693,0.52866894,0.551947296,0.555198431,0.600097656,0.775738239,0.763550282
0.533625364,0.510808587,0.510213733,0.510100424,0.514166117,0.515660942,0.517495036,0.519851327,0.53077656,0.554914534,0.55820477,0.603018165,0.776475787,0.764772177
0.534825981,0.512503684,0.512014568,0.51198107,0.515487432,0.516875625,0.518641531,0.521641612,0.531829655,0.556124568,0.559129298,0.605223775,0.779340208,0.766763389
0.535739183,0.513916135,0.513580203,0.513684154,0.516501009,0.517865181,0.519621491,0.523302853,0.532606602,0.557173073,0.559905648,0.608688354,0.792373061,0.77572453
0.536439657,0.514648497,0.514549136,0.514926314,0.516959965,0.518329501,0.520118356,0.525320411,0.533653915,0.55791682,0.560285747,0.61114496,0.796013772,0.776971459
0.537273109,0.515290558,0.515333295,0.515834808,0.517120063,0.518418908,0.520178914,0.526969552,0.534369409,0.558866382,0.56084764,0.613922,0.79585433,0.781692624
0.539830983,0.517440915,0.51744771,0.517957807,0.519001365,0.520208657,0.521933079,0.529721498,0.536238492,0.561408758,0.563260436,0.618184268,0.798663139,0.786148667
0.545037091,0.521708727,0.521218896,0.521332979,0.524555087,0.525899291,0.527571678,0.532564521,0.540404439,0.565926135,0.568602383,0.623081386,0.805136383,0.789155841
0.548426151,0.525441945,0.5248487,0.524863839,0.528229237,0.529490411,0.531057835,0.535615504,0.542999625,0.569167316,0.57184577,0.625384688,0.804519832,0.791089654
0.549243867,0.525987029,0.525696814,0.52596581,0.528129876,0.52923429,0.53075546,0.536812246,0.543589294,0.569705307,0.572071433,0.625486016,0.804574132,0.790590405
0.5481264,0.525623024,0.525589824,0.525972366,0.527044356,0.528018713,0.529431283,0.53591603,0.54240936,0.568359315,0.570658088,0.623396039,0.805829406,0.78980583
0.547310531,0.52519536,0.525222898,0.525603652,0.526388407,0.527321458,0.528653622,0.535269499,0.541699767,0.567510962,0.569874704,0.622702301,0.813391805,0.789537489
0.54698956,0.525295615,0.525410295,0.525817156,0.526143372,0.526991129,0.528211355,0.535101533,0.541262627,0.56697613,0.569291532,0.620875537,0.823685527,0.786429226
0.547425091,0.525879323,0.526069522,0.526481688,0.526435733,0.527126491,0.528135777,0.535322309,0.540840328,0.566956043,0.568852186,0.61895299,0.830323696,0.785790324
0.550773978,0.528701723,0.528608918,0.528797507,0.52936995,0.529586554,0.530118108,0.536566973,0.541311204,0.569835782,0.571302831,0.618752003,0.838814139,0.785649657
0.55124867,0.529038131,0.528786778,0.528843582,0.530170321,0.530382633,0.530841053,0.536632299,0.541464806,0.570295691,0.571882427,0.618137479,0.840715885,0.785514653
0.552901983,0.530789852,0.53043884,0.530349672,0.53181541,0.531950414,0.532398701,0.537334263,0.542391837,0.572514951,0.574112654,0.617983937,0.843043029,0.785365343
0.553238392,0.531019151,0.530528605,0.530284166,0.53238368,0.532565832,0.533046007,0.537233353,0.542863309,0.572915018,0.57441169,0.617744803,0.841636181,0.785213113
0.55303514,0.530797005,0.530285358,0.530013382,0.532276154,0.532540321,0.533082962,0.537077427,0.542980075,0.572659373,0.574196279,0.616837561,0.839514256,0.785036504
0.553181052,0.530946434,0.530377746,0.530023694,0.532524705,0.532781303,0.533301353,0.536957324,0.5430668,0.572810531,0.574348092,0.616812527,0.84031713,0.784932733
0.552933335,0.530709445,0.530188739,0.52993089,0.532299221,0.532587349,0.533131838,0.536560118,0.54298526,0.572587252,0.574116588,0.615616202,0.84086287,0.784916997
0.55275315,0.530584931,0.530061364,0.529786587,0.532121003,0.532428861,0.533004344,0.536527634,0.54294467,0.572405398,0.573979735,0.614950001,0.839328766,0.784107625
0.552666366,0.530483365,0.529991865,0.529719293,0.531879067,0.532161176,0.53268683,0.536249578,0.542600691,0.572259068,0.573655486,0.614447892,0.84002763,0.784916103
0.552282035,0.530093193,0.529639721,0.529372573,0.531265557,0.531581283,0.532106996,0.535494447,0.54217267,0.571676612,0.572892964,0.612521648,0.842178941,0.784898639
0.552184045,0.530001402,0.529548109,0.529286802,0.531214118,0.531542659,0.532071233,0.535321593,0.542161465,0.571582913,0.572805285,0.611800671,0.846206307,0.785019279
0.55213958,0.529928565,0.529484868,0.529220343,0.531191826,0.531503499,0.532029212,0.535256982,0.542124867,0.571547866,0.572782815,0.611094236,0.854368031,0.786203682
0.552110195,0.529895663,0.529461503,0.529185891,0.530992806,0.531255305,0.531749785,0.535179496,0.541850686,0.571502984,0.572732747,0.610407233,0.858615041,0.787135959
0.551239014,0.528544307,0.528477371,0.528517723,0.52866286,0.528970003,0.529552519,0.534998536,0.540263891,0.570676267,0.571531594,0.609862864,0.861392677,0.78706646
0.54957211,0.527405083,0.527883172,0.528343558,0.526104867,0.526199818,0.526622415,0.535024345,0.537384629,0.569128871,0.569598019,0.609621167,0.863854527,0.787010491
0.549612939,0.527510405,0.528055847,0.528485954,0.525811434,0.525638938,0.525869071,0.535011053,0.53730917,0.569256485,0.570137978,0.609642804,0.867479444,0.78438735
0.548275173,0.525784194,0.526457846,0.52682364,0.523701072,0.52352488,0.52388227,0.533769488,0.536309421,0.56902051,0.570088327,0.609824598,0.867737174,0.782812297
0.538683832,0.518739045,0.520479143,0.522403955,0.515358388,0.514873624,0.514821649,0.533466578,0.527495384,0.563028336,0.561942637,0.611181676,0.866948485,0.782856464
0.524177432,0.508289397,0.510567605,0.513475835,0.504515052,0.503576517,0.502709687,0.53223145,0.519687772,0.549439311,0.544062912,0.613899708,0.857033908,0.782266855
0.51788187,0.503275275,0.50600642,0.510957837,0.4999865,0.499323845,0.498721421,0.531658292,0.519640625,0.543767691,0.538521051,0.620712817,0.838269114,0.78231287
0.516646028,0.502535701,0.505583584,0.510195136,0.498475224,0.497682869,0.496988237,0.531677485,0.517913103,0.544232786,0.538200736,0.623122633,0.819682777,0.781410098
0.518620372,0.503466129,0.506364942,0.510369956,0.499327749,0.498484552,0.497849464,0.531691551,0.518895984,0.546767652,0.541306973,0.624225974,0.809176564,0.773078144
0.520883679,0.505034864,0.507597327,0.511006951,0.501173377,0.500361621,0.499756038,0.530905128,0.519931793,0.54817158,0.543558538,0.625313103,0.788899422,0.773867965
0.527458787,0.508410096,0.510300457,0.512656093,0.504944682,0.504052162,0.503215015,0.530898273,0.520017505,0.551949561,0.54873991,0.626467943,0.778522551,0.774519742
0.529572725,0.509715915,0.511330307,0.513209105,0.506599486,0.505757272,0.504921198,0.530863643,0.520155668,0.553529859,0.551232576,0.627427101,0.773239493,0.775170445
0.52962029,0.509976804,0.511517167,0.51354754,0.507964671,0.507515073,0.506967187,0.530115783,0.520449996,0.553518832,0.551344991,0.627187371,0.767103255,0.781674743
0.530396581,0.510161161,0.511565149,0.51373291,0.508178651,0.507642865,0.507035613,0.530119002,0.52199024,0.554859519,0.55408901,0.626709819,0.767910242,0.782209456
0.532586277,0.511544526,0.512731671,0.514444709,0.50959456,0.508967936,0.508315921,0.530147195,0.524227619,0.55766803,0.557969332,0.626517475,0.767777741,0.78217113
0.535422444,0.512960374,0.514006615,0.515482426,0.510917127,0.510271847,0.50967443,0.530500352,0.525871098,0.56110841,0.562478185,0.62635988,0.770746529,0.781989217
0.540698767,0.516230464,0.517405272,0.52757597,0.51375401,0.513026178,0.512400031,0.534885287,0.527733505,0.567012191,0.568276644,0.626307368,0.772006512,0.780275524
0.540034473,0.516520977,0.517718256,0.527467608,0.514008403,0.513272166,0.512677968,0.534713328,0.528029323,0.565990925,0.566947937,0.626250267,0.773429632,0.778508782
0.540205836,0.517124176,0.518235266,0.526863575,0.514686465,0.513950467,0.513377309,0.534600496,0.528283596,0.56569469,0.566976368,0.626131594,0.775304139,0.776490688
0.540117383,0.517059624,0.51814115,0.524995506,0.514611423,0.513813913,0.513179719,0.533897102,0.528115153,0.565142632,0.566542804,0.625783801,0.776655912,0.776580215
0.539799988,0.517165303,0.518249214,0.524733484,0.514710963,0.513882041,0.513218403,0.53384316,0.528183937,0.564811528,0.566003263,0.625717819,0.780523419,0.778761446
0.540369749,0.518445611,0.519491792,0.524189651,0.515935302,0.51505959,0.514345825,0.533814073,0.52831924,0.564666867,0.565959215,0.625603676,0.793332696,0.779684544
0.541260839,0.519867301,0.520922482,0.524249434,0.51733321,0.516458869,0.515739799,0.534591794,0.529230952,0.565041363,0.566336334,0.625406802,0.802089512,0.779560804
0.539834976,0.518778205,0.51984036,0.52233696,0.516339481,0.515541494,0.514923692,0.533465385,0.529078364,0.563119948,0.565108478,0.623001039,0.804448783,0.779173672
0.538460612,0.518134475,0.519151092,0.52122885,0.516175151,0.515524507,0.514876604,0.532615781,0.528924882,0.560960293,0.562600136,0.619761348,0.805734456,0.779091477
0.537326217,0.516810536,0.517814279,0.51951468,0.515155256,0.514864802,0.514441967,0.531106651,0.528304458,0.559892058,0.561254203,0.615570009,0.804292202,0.779052854
0.532148838,0.513605714,0.514715433,0.516160846,0.511868119,0.511729181,0.511496425,0.52925396,0.52676183,0.55659008,0.557415128,0.612053692,0.80279398,0.779181659
0.526258349,0.508360922,0.509703517,0.511088431,0.506197214,0.506047845,0.513732314,0.524285793,0.52206105,0.551194727,0.551305532,0.608251274,0.789985359,0.779307604
0.523315012,0.505515754,0.506972671,0.508433938,0.503150702,0.502994418,0.516043901,0.52132827,0.519445181,0.548404396,0.548196375,0.607022583,0.779527545,0.778769493
0.524676204,0.506456137,0.507850826,0.509296179,0.504136682,0.503920436,0.511334538,0.521458626,0.519562781,0.549118996,0.549173176,0.607013106,0.775641382,0.776255965
0.527443349,0.508185983,0.509288669,0.510330796,0.50635004,0.506212234,0.511389136,0.521789193,0.519933105,0.549713969,0.549767613,0.60778439,0.770774722,0.77681911
0.528935671,0.508651376,0.509926617,0.51121676,0.506913424,0.506879985,0.511317492,0.523375094,0.520465016,0.550747573,0.550807297,0.608313859,0.768844008,0.775712013
0.530270934,0.50941819,0.510928273,0.512586713,0.507685184,0.507739842,0.511365056,0.526164889,0.521803141,0.551902771,0.552020669,0.608585238,0.763912082,0.775566161
0.530941963,0.509963095,0.511683524,0.513579726,0.508294344,0.508494198,0.511403322,0.528280139,0.522852063,0.552237391,0.552129149,0.608778954,0.760564685,0.77657932
0.530979216,0.510159612,0.512148857,0.514329553,0.508341372,0.508567691,0.52450496,0.529918194,0.523736596,0.552856803,0.552381396,0.609546065,0.757856727,0.778381348
0.530862212,0.510267735,0.512208521,0.514349818,0.508405089,0.508604765,0.518652022,0.530419946,0.52461344,0.553022683,0.552661777,0.609805346,0.759452343,0.781072736
0.532235563,0.512865424,0.514954448,0.517186284,0.510935247,0.511190772,0.518219352,0.532351255,0.527694345,0.554498911,0.554044366,0.6099751,0.761585593,0.780088961
0.533509433,0.514667869,0.516746402,0.523921669,0.512685359,0.513101697,0.530683398,0.533699572,0.530470133,0.555859447,0.556524813,0.610093236,0.763526618,0.779891551
0.535955787,0.516183436,0.517952323,0.523283601,0.514676094,0.515160382,0.532696128,0.533606648,0.531339049,0.55808717,0.559695303,0.611076236,0.781574428,0.779855907
0.536591709,0.516630471,0.518158913,0.522847474,0.515219033,0.515630364,0.527517676,0.533479333,0.531093419,0.558870912,0.560477197,0.614682078,0.794751108,0.780853152
0.536326289,0.515937924,0.517514646,0.521267772,0.514104187,0.514215291,0.517910898,0.532869041,0.529637277,0.558827281,0.560454845,0.617091477,0.807544529,0.776157022
0.532073081,0.512064755,0.513896286,0.516823411,0.50944823,0.509094477,0.508868039,0.532377839,0.527365446,0.556694806,0.55722332,0.618362784,0.816374183,0.769597352
0.523808599,0.506271243,0.508504689,0.511449218,0.50301528,0.502473891,0.501420617,0.531227291,0.52232945,0.55108875,0.548937559,0.619463742,0.821277261,0.769977331
0.520776629,0.503094852,0.505678058,0.508933842,0.499112278,0.498363316,0.49705863,0.530709088,0.519639254,0.549130142,0.546369433,0.619224966,0.821295619,0.770180702
0.520135283,0.502349257,0.505317926,0.510388315,0.497909069,0.497070253,0.496004403,0.530704737,0.518176973,0.548917532,0.545373321,0.619120955,0.820281386,0.769873619
0.519541144,0.502236724,0.505498469,0.512380898,0.497147024,0.496269464,0.49526763,0.530780196,0.517889202,0.548970163,0.544934154,0.619094968,0.81806165,0.770056009
0.518382132,0.50183928,0.505248964,0.514620662,0.496571958,0.49561891,0.494610608,0.530975819,0.51771462,0.548272729,0.544117332,0.618291855,0.819089532,0.770284295
0.519105136,0.502078235,0.516235411,0.518316984,0.497441471,0.496568114,0.495899349,0.531528771,0.517295003,0.548766673,0.544771969,0.617834389,0.825272083,0.768996596
0.519720852,0.502174735,0.519681931,0.519856513,0.49790138,0.49698177,0.496244252,0.532362163,0.516166389,0.548826098,0.545062423,0.617781639,0.8228091,0.769682467
0.520179331,0.502783835,0.520370364,0.520273805,0.49826774,0.497347444,0.4966456,0.533695936,0.515858293,0.548959017,0.545074582,0.618035436,0.824062645,0.769122183
0.519959152,0.503165603,0.520158827,0.520231843,0.498278201,0.497304618,0.496436834,0.535330057,0.515588582,0.548883915,0.544464827,0.619705796,0.823997378,0.769265115
0.520048618,0.503563166,0.520290971,0.520349324,0.498438776,0.497497171,0.496729314,0.53816998,0.515759468,0.549157739,0.544637561,0.621854961,0.826093793,0.769355774
0.524165571,0.51157856,0.521734774,0.524731278,0.500593007,0.498766035,0.497497797,0.54278481,0.516765177,0.555335999,0.546045423,0.622466624,0.838787675,0.767319918
0.523756146,0.510586679,0.52137202,0.523026109,0.500501096,0.498795688,0.497607529,0.542326093,0.516514182,0.553584635,0.545669317,0.622332931,0.83484906,0.76759702
0.523582578,0.510191321,0.516712964,0.522902608,0.500689149,0.499160856,0.49793154,0.543041348,0.516887546,0.553519249,0.545684457,0.624807119,0.832285583,0.769589782
0.520261884,0.505632937,0.508470654,0.51366818,0.499140322,0.497946978,0.496860832,0.538044333,0.516240001,0.547506928,0.542099237,0.624667287,0.822103381,0.776347041
0.517827094,0.501560807,0.509604216,0.514151633,0.495649755,0.494535625,0.493532658,0.535912871,0.513622344,0.54438597,0.538273871,0.622012854,0.815740883,0.776072204
0.51395905,0.496388912,0.500651658,0.513863146,0.492106915,0.491344392,0.490672976,0.53199774,0.511143148,0.540928185,0.535652101,0.618023098,0.810553432,0.773040116
0.512710035,0.494686514,0.49748078,0.50425452,0.491238773,0.490568399,0.490002483,0.527845621,0.510584474,0.538375974,0.533747077,0.615106225,0.805163205,0.769954503
0.513136566,0.495707452,0.499716103,0.505532384,0.491628796,0.490878105,0.490356982,0.528407931,0.520140588,0.539542258,0.534727693,0.615359783,0.806608379,0.770932138
0.513295114,0.495914459,0.501141489,0.506558776,0.492023408,0.49129954,0.490683496,0.5287112,0.518309414,0.540283799,0.535405934,0.615656853,0.807910442,0.776307464
0.514935017,0.497559458,0.501632988,0.507242441,0.493701756,0.493009806,0.49234882,0.52887547,0.51805681,0.540612638,0.535832107,0.615789115,0.805651069,0.77959621
0.516613126,0.499138027,0.501860261,0.514025033,0.495392323,0.494781971,0.494181544,0.529051244,0.51793474,0.541755795,0.536814034,0.616465449,0.795431793,0.780362785
0.516700149,0.499517202,0.502327561,0.512968421,0.49569124,0.495136678,0.494571298,0.528944254,0.517741203,0.542046428,0.53707087,0.62137574,0.795156419,0.785268188
0.516786933,0.500034451,0.502745211,0.511989176,0.496489435,0.496014208,0.495509326,0.528867662,0.517704606,0.542256474,0.537260652,0.626780033,0.795922041,0.794782043
0.519076705,0.502925813,0.504551232,0.512002468,0.499636233,0.499050379,0.498517215,0.528934717,0.517899156,0.542909741,0.539004624,0.629484057,0.797535002,0.797246218
0.519783854,0.504232228,0.505483985,0.512007117,0.500964761,0.500330448,0.499747455,0.530063152,0.519637108,0.543562055,0.539762855,0.633757412,0.79812181,0.804905772
0.524838746,0.50931567,0.510688066,0.515076756,0.505960107,0.505169749,0.521109998,0.535399973,0.524101079,0.549286366,0.54501617,0.639199138,0.800589859,0.809983134
0.528141201,0.512730658,0.514316857,0.517662883,0.509360492,0.508536994,0.529997706,0.540009618,0.528231144,0.553037882,0.548571646,0.642602205,0.803976238,0.809255421
0.533762813,0.517320573,0.51931262,0.522433639,0.513420463,0.512458444,0.536635876,0.546791077,0.532922089,0.5596627,0.556028783,0.644235313,0.807127357,0.808254421
0.537627161,0.52101171,0.523239315,0.526316881,0.517021775,0.516036153,0.53052032,0.551184714,0.543915927,0.563945472,0.559702158,0.64821589,0.814228714,0.808782697
0.539915025,0.523489714,0.52579248,0.528743863,0.519416153,0.518509805,0.540557981,0.553253055,0.550406516,0.566617548,0.562425256,0.646705985,0.818710208,0.807114899
0.540111423,0.524092019,0.526383042,0.52921015,0.52026093,0.519513905,0.53949964,0.553641975,0.546778023,0.565936446,0.561954021,0.645136058,0.819688976,0.80134058
0.540493846,0.524112344,0.526286721,0.528966665,0.520484328,0.519745886,0.53875196,0.5544976,0.544377267,0.566252589,0.563012123,0.644214809,0.820812047,0.800867915
0.540690243,0.52343595,0.525562346,0.528321564,0.519937396,0.519114614,0.534064591,0.553073049,0.543223441,0.565786719,0.562625289,0.641228795,0.820634723,0.796117544
0.548906982,0.527650476,0.529224336,0.536397874,0.525474787,0.524906993,0.530739188,0.55441165,0.54893434,0.575903773,0.57136476,0.636761963,0.82813561,0.794693351
0.550055027,0.528983593,0.530122399,0.534754515,0.527204871,0.52653873,0.529063106,0.553564131,0.547351956,0.575812697,0.571558952,0.632571101,0.836342454,0.794768929
0.556326568,0.533634305,0.534460664,0.536584496,0.531095624,0.53018558,0.530399084,0.553008497,0.55187875,0.578270912,0.576521218,0.627226889,0.845245004,0.79488337
0.554210484,0.532415986,0.533750474,0.53594017,0.529216051,0.528283775,0.530075848,0.551548064,0.543363094,0.576788068,0.575015962,0.620950103,0.855253816,0.789145112
0.553566635,0.531361759,0.53288877,0.535222948,0.528470814,0.526331782,0.524892569,0.547020435,0.533553541,0.576598048,0.574820876,0.616983414,0.863429248,0.780755162
0.552529931,0.530800283,0.532561541,0.534444213,0.52836746,0.526103973,0.523572266,0.541228354,0.531491995,0.575819016,0.57419312,0.616893172,0.879688621,0.782082438
0.551820219,0.530395091,0.532317281,0.533894598,0.528061032,0.525792062,0.523278117,0.539675713,0.531696916,0.575570047,0.57426703,0.618651032,0.910305202,0.777373493
0.551428199,0.530004621,0.532056689,0.533157229,0.527221024,0.525199056,0.523209035,0.53678906,0.531230628,0.575216889,0.573982596,0.617698669,0.894431293,0.768136442
0.549692571,0.527564049,0.528416276,0.528361917,0.525172651,0.523667872,0.521878898,0.531971991,0.529757619,0.572406769,0.573097587,0.615454257,0.897601604,0.763685346
0.544883609,0.523224235,0.52358228,0.523411274,0.521129966,0.520249605,0.519121051,0.528947592,0.52741313,0.566212714,0.56785351,0.612487853,0.907790959,0.76231885
0.541036367,0.51994592,0.520185053,0.520181298,0.517788768,0.51725781,0.516704023,0.527268529,0.526208341,0.561810076,0.564014077,0.611076951,0.919875324,0.763222992
0.539327919,0.5181458,0.518280745,0.518311858,0.516288877,0.515968859,0.515772104,0.526002884,0.526010275,0.559970975,0.562416434,0.610533237,0.921500564,0.76561594
0.537083745,0.515527368,0.515434861,0.51559943,0.514505029,0.514310479,0.514309168,0.524180293,0.525723457,0.557462156,0.560266316,0.609310329,0.910599709,0.767040968
0.533516407,0.511609852,0.511026919,0.511042178,0.511998177,0.511993647,0.512184203,0.521128058,0.524448156,0.554103315,0.556782603,0.606356978,0.906051636,0.767786324
0.531760216,0.508468509,0.507412493,0.507222652,0.510574698,0.510832608,0.511168242,0.517851472,0.524041235,0.551882446,0.555290103,0.603964329,0.89739275,0.769043028
0.529799819,0.506010413,0.504916489,0.504830897,0.509268701,0.509835303,0.510357559,0.516166389,0.523285031,0.549802899,0.55324173,0.599862695,0.893363178,0.769335687
0.529787779,0.506059527,0.505105257,0.505063415,0.508988917,0.509536624,0.510047436,0.515900075,0.5225389,0.549496055,0.552901387,0.59753412,0.890780628,0.769304276
0.529059589,0.505550921,0.504849076,0.50492996,0.50815016,0.508689404,0.50922668,0.515436053,0.521915555,0.548867285,0.552298903,0.594870627,0.885145366,0.764801383
0.528517365,0.504934967,0.504280627,0.504295945,0.507604659,0.508227706,0.50882566,0.514293969,0.521292567,0.547978818,0.551549196,0.593024313,0.875687242,0.764570057
0.528905034,0.505478263,0.504758477,0.504675031,0.507945776,0.508470118,0.509053349,0.514050424,0.521414101,0.54794836,0.551639855,0.592382789,0.874426007,0.765112102
0.529282451,0.505748987,0.505159974,0.505238593,0.508568287,0.509285212,0.509861648,0.51454401,0.521442294,0.548297226,0.552018046,0.592322469,0.869277179,0.765468121
0.529531837,0.50602448,0.505542755,0.505694985,0.509097755,0.510299444,0.511286557,0.51430285,0.522690952,0.548523903,0.55227983,0.59178412,0.86922425,0.764462411
0.533670306,0.508596182,0.507374823,0.506561697,0.513343394,0.515034914,0.516547322,0.514562964,0.528517902,0.550729454,0.55694145,0.592193723,0.867008805,0.764334857
0.539219677,0.514145076,0.512085795,0.510053098,0.519858956,0.521944344,0.523888052,0.514840305,0.534347475,0.5557881,0.563853085,0.592698693,0.863135219,0.767229676
0.546021342,0.522331059,0.519671023,0.51677525,0.52711767,0.528340638,0.529731274,0.516786397,0.537687302,0.562420011,0.570536852,0.59263289,0.849516213,0.767351985
0.554858208,0.530347407,0.527117074,0.523608208,0.53543067,0.536461115,0.53759706,0.518667877,0.542029023,0.569311559,0.578130424,0.591662169,0.847004712,0.766139567
0.558657706,0.533116102,0.529693246,0.52611959,0.53833425,0.539013565,0.539749265,0.520017385,0.543259203,0.572659791,0.58024919,0.591540813,0.841229558,0.767719328
0.559366405,0.533149362,0.529357791,0.525647223,0.539354086,0.540271401,0.541113853,0.520490646,0.544332325,0.573524117,0.580941975,0.591665745,0.8422364,0.769959271
0.561414719,0.535261333,0.531291544,0.527374208,0.541665792,0.542520404,0.543246865,0.52177012,0.545946598,0.57469666,0.582120299,0.591815531,0.84562093,0.771127582
0.562382281,0.536362529,0.532521129,0.528680205,0.542134225,0.542683542,0.543170094,0.522846639,0.545626521,0.575672328,0.582482934,0.591874003,0.847119153,0.775488555
0.560768127,0.535321116,0.531769991,0.528161943,0.541011035,0.5418185,0.542580962,0.523120761,0.54584235,0.574892342,0.582228541,0.591896355,0.847879231,0.776044548
0.559392452,0.534144521,0.530803859,0.527435958,0.53963995,0.540486932,0.541330159,0.523100019,0.545282662,0.574260831,0.582081914,0.592386901,0.857718647,0.775779843
0.558135867,0.533666968,0.53025949,0.526774287,0.539397597,0.540115952,0.540943742,0.52294004,0.544515014,0.574101985,0.581677139,0.59267658,0.861258864,0.77544409
0.557931125,0.533440709,0.530012488,0.526638567,0.538569927,0.538923383,0.539336801,0.522579491,0.542193115,0.573577821,0.581074357,0.593495429,0.865522504,0.773712754
0.55338335,0.527435839,0.524385095,0.520693421,0.532188535,0.532822728,0.533327758,0.519819856,0.538544834,0.57000649,0.578940272,0.593437672,0.866742015,0.771727562
0.552435338,0.525622606,0.523258388,0.520075202,0.52887696,0.529096365,0.529240012,0.519840002,0.533956885,0.569959819,0.576445282,0.593446851,0.862414002,0.771246791
0.551423192,0.525160968,0.523122728,0.520095587,0.527426243,0.527374506,0.527304888,0.520012498,0.531439662,0.569900572,0.57393086,0.593556166,0.861442387,0.771309793
0.550569654,0.52486521,0.523034453,0.520111799,0.526471198,0.526255369,0.526059568,0.52006042,0.529358387,0.569835424,0.571770847,0.593958497,0.855379105,0.771369338
0.548290014,0.523065329,0.521685004,0.519429982,0.524146914,0.523869216,0.523647666,0.520078599,0.527239203,0.5679878,0.56867218,0.594034731,0.84849751,0.772816539
0.544825912,0.520703912,0.519559324,0.517934144,0.521800101,0.52162236,0.521476507,0.519676507,0.525385737,0.564414144,0.564902425,0.593778193,0.850617588,0.773379266
0.54399848,0.520388246,0.519263983,0.517815411,0.521331489,0.52102834,0.520785391,0.519692302,0.524148107,0.563340604,0.563539982,0.593582511,0.844191432,0.773835957
0.543599427,0.520212293,0.51908648,0.517751157,0.521214008,0.520908833,0.520628333,0.519615233,0.523529351,0.562871814,0.563423038,0.592830777,0.836888134,0.773811817
0.542913318,0.519683003,0.518573821,0.517398596,0.520607829,0.520239174,0.519867301,0.519284189,0.522435665,0.562320888,0.563177168,0.591855824,0.834236026,0.772789657
0.5416556,0.518695056,0.517521143,0.516410232,0.519711494,0.519382179,0.519005299,0.518303633,0.521890998,0.561515152,0.563054383,0.58959949,0.832059205,0.770891786
0.540815115,0.518152416,0.516783357,0.515530884,0.519085884,0.518600285,0.518123984,0.516923666,0.521722734,0.560137391,0.562670767,0.587552667,0.834532559,0.770695329
0.537791133,0.514007449,0.51223439,0.510769963,0.516090989,0.515947163,0.515737414,0.513470948,0.520962775,0.556328356,0.560383916,0.58278048,0.836113274,0.770429671
0.533241928,0.507754445,0.505637467,0.503853917,0.511572897,0.512273729,0.512985289,0.507514954,0.520422578,0.551477075,0.556192875,0.575746894,0.83798945,0.770322502
0.530420482,0.503418684,0.500808716,0.498466969,0.508780599,0.509949327,0.511258721,0.50228411,0.520516694,0.548883736,0.55478102,0.571436167,0.842977405,0.770931125
0.526548266,0.499526799,0.497232288,0.495063633,0.505322874,0.506954253,0.50862968,0.499884069,0.519999623,0.545591831,0.55212307,0.567882061,0.847163022,0.771064103
0.522302508,0.495565832,0.493463039,0.49145928,0.501036882,0.502575517,0.50409925,0.497448206,0.516707003,0.542137504,0.54796201,0.564545989,0.84726125,0.771636307
0.521113515,0.494929135,0.492749602,0.490669966,0.500392973,0.501761556,0.503135026,0.497175843,0.515102446,0.54168272,0.547252774,0.564436853,0.846197009,0.774268031
